# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  916       2.323703915819e-10       3.835213247136e-12       7.887415606673e-12       1.366893036968e-14       8.255988608582e-15       2.561648360322e-15       1.944826462194e-16 
  917       2.307882140003e-10       3.875021508775e-12       7.878362349635e-12       1.366396430295e-14       8.221860423310e-15       2.537683578036e-15       1.965696064006e-16 
  918       2.292112121698e-10       3.914731365565e-12       7.865018075126e-12       1.365887167837e-14       8.187901157034e-15       2.513855492097e-15       1.986079894355e-16 
  919       2.276396763306e-10       3.954330355788e-12       7.847421746048e-12       1.365365584584e-14       8.154110261065e-15       2.490163522430e-15       2.005984383991e-16 
  920       2.260738987929e-10       3.993805917735e-12       7.825612845128e-12       1.364832018691e-14       8.120487169095e-15       2.466607074670e-15       2.025416042630e-16 
  921       2.245141739421e-10       4.033145389443e-12       7.799631376490e-12       1.364286811484e-14       8.087031297136e-15       2.443185540113e-15       2.044381459198e-16 
  922       2.229607982436e-10       4.072336008434e-12       7.769517867235e-12       1.363730307471e-14       8.053742043458e-15       2.419898295669e-15       2.062887302061e-16 
  923       2.214140702484e-10       4.111364911452e-12       7.735313369008e-12       1.363162854345e-14       8.020618788525e-15       2.396744703807e-15       2.080940319265e-16 
  924       2.198742905977e-10       4.150219134200e-12       7.697059459581e-12       1.362584803001e-14       7.987660894936e-15       2.373724112513e-15       2.098547338770e-16 
  925       2.183417620283e-10       4.188885611080e-12       7.654798244421e-12       1.361996507538e-14       7.954867707358e-15       2.350835855239e-15       2.115715268687e-16 
  926       2.168167893776e-10       4.227351174928e-12       7.608572358271e-12       1.361398325270e-14       7.922238552465e-15       2.328079250850e-15       2.132451097518e-16 
  927       2.152996795885e-10       4.265602556754e-12       7.558424966717e-12       1.360790616734e-14       7.889772738879e-15       2.305453603583e-15       2.148761894386e-16 
  928       2.137907417149e-10       4.303626385478e-12       7.504399767772e-12       1.360173745701e-14       7.857469557103e-15       2.282958202990e-15       2.164654809275e-16 
  929       2.122902869266e-10       4.341409187671e-12       7.446540993440e-12       1.359548079180e-14       7.825328279461e-15       2.260592323894e-15       2.180137073267e-16 
  930       2.107986285142e-10       4.378937387286e-12       7.384893411302e-12       1.358913987431e-14       7.793348160035e-15       2.238355226340e-15       2.195215998777e-16 
  931       2.093160818945e-10       4.416197305404e-12       7.319502326082e-12       1.358271843973e-14       7.761528434602e-15       2.216246155545e-15       2.209898979788e-16 
  932       2.078429646152e-10       4.453175159966e-12       7.250413581225e-12       1.357622025588e-14       7.729868320573e-15       2.194264341847e-15       2.224193492091e-16 
  933       2.063795963607e-10       4.489857065513e-12       7.177673560472e-12       1.356964912337e-14       7.698367016929e-15       2.172409000662e-15       2.238107093518e-16 
  934       2.049262989563e-10       4.526229032922e-12       7.101329189436e-12       1.356300887563e-14       7.667023704160e-15       2.150679332429e-15       2.251647424180e-16 
  935       2.034833963740e-10       4.562276969148e-12       7.021427937173e-12       1.355630337902e-14       7.635837544201e-15       2.129074522564e-15       2.264822206702e-16 
  936       2.020512147373e-10       4.597986676955e-12       6.938017817760e-12       1.354953653290e-14       7.604807680370e-15       2.107593741411e-15       2.277639246463e-16 
  937       2.006300823263e-10       4.633343854660e-12       6.851147391867e-12       1.354271226974e-14       7.573933237307e-15       2.086236144194e-15       2.290106431827e-16 
  938       1.992203295828e-10       4.668334095868e-12       6.760865768334e-12       1.353583455519e-14       7.543213320911e-15       2.065000870966e-15       2.302231734382e-16 
  939       1.978222891154e-10       4.702942889210e-12       6.667222605746e-12       1.352890738816e-14       7.512647018275e-15       2.043887046561e-15       2.314023209178e-16 
  940       1.964362957047e-10       4.737155618079e-12       6.570268114006e-12       1.352193480093e-14       7.482233397628e-15       2.022893780546e-15       2.325488994961e-16 
  941       1.950626863082e-10       4.770957560372e-12       6.470053055910e-12       1.351492085920e-14       7.451971508268e-15       2.002020167171e-15       2.336637314411e-16 
  942       1.937018000656e-10       4.804333888223e-12       6.366628748722e-12       1.350786966224e-14       7.421860380503e-15       1.981265285321e-15       2.347476474374e-16 
  943       1.923539783037e-10       4.837269667745e-12       6.260047065749e-12       1.350078534288e-14       7.391899025586e-15       1.960628198467e-15       2.358014866106e-16 
  944       1.910195645417e-10       4.869749858764e-12       6.150360437916e-12       1.349367206769e-14       7.362086435657e-15       1.940107954616e-15       2.368260965503e-16 
  945       1.896989044960e-10       4.901759314560e-12       6.037621855339e-12       1.348653403702e-14       7.332421583674e-15       1.919703586265e-15       2.378223333339e-16 
  946       1.883923460857e-10       4.933282781601e-12       5.921884868904e-12       1.347937548508e-14       7.302903423356e-15       1.899414110347e-15       2.387910615504e-16 
  947       1.871002394373e-10       4.964304899284e-12       5.803203591835e-12       1.347220068004e-14       7.273530889117e-15       1.879238528189e-15       2.397331543239e-16 
  948       1.858229368900e-10       4.994810199673e-12       5.681632701274e-12       1.346501392414e-14       7.244302896007e-15       1.859175825456e-15       2.406494933371e-16 
  949       1.845607930008e-10       5.024783107235e-12       5.557227439855e-12       1.345781955371e-14       7.215218339646e-15       1.839224972107e-15       2.415409688554e-16 
  950       1.833141645496e-10       5.054207938575e-12       5.430043617276e-12       1.345062193935e-14       7.186276096165e-15       1.819384922347e-15       2.424084797498e-16 
  951       1.820834105440e-10       5.083068902180e-12       5.300137611878e-12       1.344342548592e-14       7.157475022140e-15       1.799654614571e-15       2.432529335214e-16 
  952       1.808688922250e-10       5.111350098155e-12       5.167566372215e-12       1.343623463268e-14       7.128813954533e-15       1.780032971325e-15       2.440752463242e-16 
  953       1.796709730715e-10       5.139035517954e-12       5.032387418632e-12       1.342905385339e-14       7.100291710626e-15       1.760518899248e-15       2.448763429893e-16 
  954       1.784900188056e-10       5.166109044129e-12       4.894658844839e-12       1.342188765634e-14       7.071907087962e-15       1.741111289031e-15       2.456571570485e-16 
  955       1.773263973979e-10       5.192554450058e-12       4.754439319485e-12       1.341474058450e-14       7.043658864282e-15       1.721809015361e-15       2.464186307575e-16 
  956       1.761804254415e-10       5.218357459998e-12       4.611788806470e-12       1.340761684826e-14       7.015545936498e-15       1.702610992767e-15       2.471614850872e-16 
  957       1.750522063674e-10       5.243511964234e-12       4.466770734759e-12       1.340051921750e-14       6.987567740080e-15       1.683516344177e-15       2.478855257993e-16 
  958       1.739417897679e-10       5.268013898351e-12       4.319449864841e-12       1.339345011281e-14       6.959723835953e-15       1.664524234836e-15       2.485903268166e-16 
  959       1.728492248014e-10       5.291859191541e-12       4.169891574662e-12       1.338641197124e-14       6.932013771996e-15       1.645633816608e-15       2.492754592889e-16 
  960       1.717745601905e-10       5.315043766608e-12       4.018161861293e-12       1.337940724637e-14       6.904437082999e-15       1.626844227940e-15       2.499404915860e-16 
  961       1.707178442199e-10       5.337563539979e-12       3.864327342602e-12       1.337243840836e-14       6.876993290616e-15       1.608154593812e-15       2.505849892916e-16 
  962       1.696791247347e-10       5.359414421710e-12       3.708455258922e-12       1.336550794394e-14       6.849681903323e-15       1.589564025702e-15       2.512085151963e-16 
  963       1.686584491382e-10       5.380592315494e-12       3.550613474718e-12       1.335861835649e-14       6.822502416372e-15       1.571071621542e-15       2.518106292915e-16 
  964       1.676558643902e-10       5.401093118671e-12       3.390870480259e-12       1.335177216607e-14       6.795454311750e-15       1.552676465677e-15       2.523908887624e-16 
  965       1.666714170049e-10       5.420912722233e-12       3.229295393284e-12       1.334497190946e-14       6.768537058132e-15       1.534377628823e-15       2.529488479818e-16 
  966       1.657051530490e-10       5.440047010835e-12       3.065957960673e-12       1.333822014016e-14       6.741750110835e-15       1.516174168025e-15       2.534840585037e-16 
  967       1.647571181399e-10       5.458491862800e-12       2.900928560115e-12       1.333151942850e-14       6.715092911781e-15       1.498065126617e-15       2.539960690562e-16 
  968       1.638273574433e-10       5.476243150130e-12       2.734278201780e-12       1.332487236160e-14       6.688564889443e-15       1.480049534180e-15       2.544844255354e-16 
  969       1.629159156720e-10       5.493296738512e-12       2.566078529982e-12       1.331828154348e-14       6.662165458810e-15       1.462126406497e-15       2.549486709991e-16 
  970       1.620228370833e-10       5.509648487325e-12       2.396401824853e-12       1.331174959503e-14       6.635894021336e-15       1.444294745520e-15       2.553883456593e-16 
  971       1.611481654774e-10       5.525294249652e-12       2.225321004010e-12       1.330527915412e-14       6.609749964900e-15       1.426553539318e-15       2.558029868769e-16 
  972       1.602919441953e-10       5.540229872282e-12       2.052909624226e-12       1.329887287556e-14       6.583732663760e-15       1.408901762042e-15       2.561921291541e-16 
  973       1.594542161169e-10       5.554451195726e-12       1.879241883094e-12       1.329253343121e-14       6.557841478509e-15       1.391338373884e-15       2.565553041286e-16 
  974       1.586350236593e-10       5.567954054215e-12       1.704392620704e-12       1.328626350996e-14       6.532075756030e-15       1.373862321031e-15       2.568920405668e-16 
  975       1.578344087744e-10       5.580734275718e-12       1.528437321303e-12       1.328006581782e-14       6.506434829455e-15       1.356472535626e-15       2.572018643569e-16 
  976       1.570524129474e-10       5.592787681942e-12       1.351452114970e-12       1.327394307790e-14       6.480918018116e-15       1.339167935728e-15       2.574842985031e-16 
  977       1.562890771944e-10       5.604110088346e-12       1.173513779285e-12       1.326789803052e-14       6.455524627505e-15       1.321947425266e-15       2.577388631184e-16 
  978       1.555444420611e-10       5.614697304143e-12       9.946997409942e-13       1.326193343317e-14       6.430253949227e-15       1.304809894005e-15       2.579650754185e-16 
  979       1.548185476202e-10       5.624545132315e-12       8.150880776820e-13       1.325605206062e-14       6.405105260958e-15       1.287754217494e-15       2.581624497151e-16 
  980       1.541114334698e-10       5.633649369615e-12       6.347575194389e-13       1.325025670489e-14       6.380077826398e-15       1.270779257034e-15       2.583304974092e-16 
  981       1.534231387316e-10       5.642005806576e-12       4.537874505311e-13       1.324455017534e-14       6.355170895230e-15       1.253883859632e-15       2.584687269848e-16 
  982       1.527537020484e-10       5.649610227523e-12       2.722579110686e-13       1.323893529870e-14       6.330383703075e-15       1.237066857960e-15       2.585766440024e-16 
